area,perimetro,maior-eixo,menor-eixo,arredondamento,area-convexa,extensao
11382,418.335998535156,169.882965087891,86.6600875854492,0.860105395317078,11575,0.620002150535584
14551,502.111999511719,208.192443847656,90.84801483154301,0.8997694253921509,14962,0.558022677898407
11359,441.36599731445295,185.197708129883,78.9822311401367,0.9044992327690121,11755,0.5807259678840639
12274,456.12399291992205,194.487380981445,81.23902893066409,0.9085810780525211,12562,0.709643840789795
13451,485.558990478516,205.949661254883,84.31605529785159,0.912354409694672,13862,0.599955379962921
13235,465.816009521484,193.545623779297,88.6394424438477,0.8889640569686891,13629,0.56547749042511
12036,436.15499877929705,177.336578369141,87.9798583984375,0.8682551383972171,12353,0.615431785583496
13645,454.614990234375,182.604644775391,95.70824432373051,0.8516393899917599,13819,0.627529442310333
11867,431.942993164062,178.590911865234,85.7766647338867,0.8771059513092041,12126,0.640351831912994
14586,489.544006347656,206.598693847656,91.26046752929692,0.8971489071846009,14897,0.795571088790894
11905,443.76901245117205,185.270233154297,83.6057357788086,0.892390668392181,12209,0.6272061467170721
13269,470.635009765625,197.384094238281,86.42864990234379,0.8990381360054019,13626,0.56632524728775
15321,513.007019042969,218.711959838867,90.2606658935547,0.9108706712722779,15646,0.711876213550568
12502,443.585998535156,179.128143310547,89.9493255615234,0.8647801280021671,12788,0.789267659187317
10737,412.305999755859,165.551620483398,83.9219284057617,0.8619913458824159,11017,0.614104330539703
11706,433.065002441406,181.553894042969,82.64781188964841,0.890376627445221,11928,0.5867668986320501
13918,489.04000854492205,207.881744384766,86.49022674560551,0.9093394875526429,14263,0.7187564373016361
12663,441.287994384766,180.876739501953,89.9850540161133,0.8674675226211551,12833,0.7164356708526608
15292,510.483001708984,219.659027099609,89.1331329345703,0.9139710068702701,15511,0.543194115161896
13444,474.59298706054705,197.95042419433602,87.63919067382808,0.8966534733772281,13881,0.65660560131073
13470,471.18798828125,200.502349853516,86.78319549560551,0.9014761447906491,13729,0.5821089148521421
11745,426.765991210938,179.015274047852,84.0251388549805,0.882999420166016,11904,0.685399174690247
12837,464.768005371094,194.300720214844,85.3318405151367,0.8984019756317142,13053,0.584270179271698
12800,471.33401489257795,203.559432983398,81.30859375,0.916761875152588,13141,0.6116207838058471
13056,485.661010742188,205.529647827148,82.6253280639648,0.9156345129013058,13492,0.536423027515411
11068,419.929992675781,174.130096435547,81.8095474243164,0.882763028144836,11242,0.603917717933655
10985,419.533996582031,171.95231628418,83.113883972168,0.8754248619079591,11253,0.58605420589447
14451,487.22000122070295,201.29469299316398,92.7395248413086,0.88754802942276,14776,0.647272229194641
16091,508.830993652344,209.183883666992,99.2317581176758,0.880322515964508,16431,0.6704583168029791
11264,429.54299926757795,177.69372558593798,81.9813003540039,0.8872115015983578,11513,0.795480251312256
13672,467.954986572266,183.55632019043,97.4687271118164,0.847370684146881,14027,0.615855872631073
12466,448.856994628906,181.19337463378898,88.6875,0.8720239400863651,12779,0.604089915752411
11428,418.614990234375,168.17898559570298,87.29834747314449,0.8547256588935849,11589,0.628291845321655
9768,413.558013916016,179.797760009766,69.9279708862305,0.9212691187858578,9943,0.702531635761261
13639,482.41500854492205,200.736221313477,87.7331008911133,0.899433970451355,14042,0.730295538902283
14339,492.308013916016,205.773162841797,90.8565902709961,0.897242724895477,14818,0.627472460269928
15593,512.427978515625,216.61570739746102,92.9100189208984,0.903344213962555,16050,0.7774730920791629
9944,407.360992431641,169.64474487304702,75.97413635253909,0.894112408161163,10212,0.558588922023773
14106,485.579986572266,199.92106628418,91.5904159545898,0.8888837099075321,14515,0.576225519180298
12328,444.705993652344,183.82814025878898,86.61965942382808,0.8820268511772159,12659,0.625405848026276
14746,504.31399536132795,220.343444824219,85.93157958984371,0.9208194017410279,14995,0.797512173652649
11679,439.18600463867205,181.42677307128898,83.5256576538086,0.8877208232879642,11949,0.567492723464966
13982,479.785003662109,204.542388916016,88.2796478271484,0.902067065238953,14221,0.772913217544556
11816,446.100006103516,187.143157958984,81.8201904296875,0.8993611931800841,12069,0.7467138767242428
12544,442.171997070313,178.022705078125,90.75762939453121,0.860287427902222,12835,0.770752668380737
11893,435.28298950195295,176.65934753418,87.1089401245117,0.869978368282318,12243,0.7723228931426999
13970,494.653991699219,211.74269104003898,85.07025146484379,0.9157439470291141,14280,0.696271955966949
11012,428.236999511719,176.378967285156,80.6974716186523,0.889197647571564,11325,0.7587157487869259
15856,509.01998901367205,210.16438293457,97.7602157592773,0.8852262496948241,16160,0.7626743912696842
10481,413.721984863281,174.164627075195,77.66029357910159,0.89508193731308,10648,0.806478917598724
14938,502.68701171875,209.644729614258,92.0359649658203,0.8984825611114499,15331,0.6352000832557679
13313,470.90701293945295,198.214935302734,86.27212524414058,0.900311887264252,13560,0.576969742774963
14306,482.247985839844,197.685791015625,94.0561065673828,0.8795611262321469,14667,0.5879500508308411
11782,433.736999511719,182.740814208984,83.0475234985352,0.89076954126358,12083,0.756565868854523
13372,470.403015136719,196.081466674805,88.7110824584961,0.891805231571198,13745,0.583624303340912
10910,413.09500122070295,165.880432128906,85.0866317749023,0.858424723148346,11243,0.707706272602081
9819,410.648010253906,172.62126159668,73.4820022583008,0.9048721790313721,10096,0.588245868682861
16454,518.1090087890631,217.098526000977,97.7806930541992,0.892827987670898,16893,0.7971899509429928
13970,481.88400268554705,201.472579956055,89.4972152709961,0.895920038223267,14310,0.567886173725128
14945,493.108001708984,202.046981811523,95.0794143676758,0.882356941699982,15357,0.7399980425834659
11176,427.3330078125,176.655853271484,82.13243103027341,0.8853479623794559,11438,0.5808731913566589
10539,420.63699340820295,174.81980895996102,77.6350402832031,0.8959841132164,10775,0.66270512342453
7833,373.15701293945295,162.51643371582,63.5650024414062,0.920335590839386,8015,0.769752383232117
11140,429.796997070313,179.196746826172,80.0765686035156,0.8946019411087041,11346,0.589106321334839
13387,458.955993652344,180.400817871094,95.74205780029301,0.8475481271743771,13653,0.632955074310303
13117,451.868011474609,173.720901489258,98.3062210083008,0.824483513832092,13453,0.655620515346527
10327,403.39599609375,166.081130981445,79.9589004516602,0.876476407051086,10576,0.6233099699020389
14085,489.454986572266,200.526550292969,91.23562622070308,0.8905014991760251,14670,0.627170741558075
12519,455.406005859375,192.00218200683602,83.8721466064453,0.899544477462769,12770,0.6706846952438349
12716,444.108001708984,186.896392822266,87.2781448364258,0.8842642903327941,12872,0.747384488582611
11759,426.138000488281,173.689071655273,87.1820220947266,0.864900708198547,11941,0.6936644911766049
12434,454.893005371094,193.157958984375,82.8585968017578,0.9033196568489079,12652,0.7036785483360289
14725,472.902008056641,193.12355041503898,97.7160873413086,0.8625469207763671,15084,0.634315490722656
14690,506.85501098632795,214.159484863281,88.87600708007808,0.909821808338165,15064,0.584397494792938
15178,514.742004394531,219.332962036133,89.01123809814449,0.913949906826019,15638,0.7875674366950992
11304,419.180999755859,171.37911987304702,84.6748123168945,0.869417011737824,11504,0.720918357372284
12580,479.21701049804705,208.423751831055,77.74034118652341,0.9278346300125121,12879,0.5730684995651251
12140,441.49899291992205,182.433990478516,85.4981918334961,0.8833824992179871,12358,0.5896065831184389
15133,503.218994140625,216.57502746582,89.4761428833008,0.910666823387146,15359,0.592614352703095
14608,483.161010742188,201.034942626953,93.4607315063477,0.885364294052124,14845,0.6550084948539731
11573,446.924011230469,186.348785400391,80.1422882080078,0.9027974009513859,11884,0.572240889072418
17335,544.093017578125,239.010498046875,92.99298095703129,0.9212061166763309,17526,0.821097016334534
10669,404.80099487304705,162.495193481445,84.97767639160159,0.852360308170319,10908,0.67525315284729
13335,474.377014160156,197.839904785156,87.5825424194336,0.8966727256774899,13702,0.667016804218292
12240,454.31298828125,190.92790222168,83.649299621582,0.8989166021347049,12555,0.75789475440979
11022,417.25900268554705,168.611251831055,84.6778793334961,0.864746987819672,11259,0.607272744178772
14980,503.816986083984,214.18650817871102,89.8945770263672,0.90766179561615,15361,0.7353951930999759
10727,408.0419921875,163.17135620117202,84.78304290771491,0.854412615299225,11017,0.692064523696899
15043,498.299011230469,206.01170349121102,94.7666854858398,0.887915670871735,15414,0.58688360452652
11071,419.593994140625,170.464202880859,83.9724807739258,0.8702498078346249,11303,0.770692646503449
13302,482.690002441406,209.397109985352,81.748908996582,0.9206447601318359,13827,0.595327615737915
9994,406.643005371094,173.09851074218798,74.4651565551758,0.9027386307716371,10123,0.807009041309357
10627,411.441009521484,172.261276245117,79.84104919433591,0.8861031532287601,10800,0.8024010658264159
12067,438.881988525391,177.977645874023,87.73780059814449,0.8700457811355591,12423,0.6673118472099301
10828,410.069000244141,166.377136230469,84.0965957641602,0.862851440906525,11093,0.728520512580872
11883,440.5419921875,187.205352783203,82.0198669433594,0.8989127278327941,12057,0.5621097683906561
14289,502.81399536132795,216.60838317871102,85.5693817138672,0.918663084506989,14612,0.541004061698914
10842,412.74899291992205,167.045104980469,84.0016250610352,0.864363253116608,11105,0.6705009341239929
11146,425.95999145507795,179.801177978516,79.5625534057617,0.896767020225525,11302,0.581065595149994
12249,438.902008056641,181.725555419922,86.3648910522461,0.879851341247559,12428,0.6275102496147161
15967,511.614990234375,211.690780639648,96.97522735595699,0.88890141248703,16329,0.586676955223084
15168,504.98001098632795,212.826034545898,91.6198196411133,0.902594566345215,15432,0.58365398645401
10150,405.35598754882795,169.09582519531298,76.9323348999023,0.890510380268097,10358,0.63604462146759
14998,496.903991699219,215.950271606445,89.39608764648442,0.9102923274040219,15279,0.8248363733291629
10366,403.45999145507795,162.35617065429702,83.0684814453125,0.859197854995728,10680,0.707528471946716
10562,407.194000244141,168.77526855468798,80.4692306518555,0.879020869731903,10724,0.6112268567085269
12274,453.128997802734,190.984039306641,82.711311340332,0.901355624198914,12466,0.5603542923927309
10349,408.075988769531,169.367721557617,79.0040664672852,0.8845397830009459,10608,0.657329797744751
13724,481.77099609375,200.892669677734,88.1683197021484,0.8985443711280819,14038,0.679540514945984
14161,488.68701171875,206.507461547852,87.9676666259766,0.9047334790229801,14428,0.59395182132721
13139,472.25100708007795,202.59767150878898,83.7917785644531,0.910464584827423,13379,0.783669352531433
14318,491.295989990234,207.61473083496102,89.12659454345699,0.9031674861907959,14629,0.562460720539093
10669,403.674987792969,164.547378540039,83.4362869262695,0.861907541751862,10885,0.713836491107941
11097,422.368011474609,172.163711547852,83.6270294189453,0.8741026520729069,11393,0.612417221069336
11281,407.101013183594,160.910079956055,90.44052124023442,0.827098965644836,11483,0.6700124740600589
14254,491.260986328125,207.767181396484,88.6137008666992,0.904485285282135,14607,0.56961315870285
14750,484.152008056641,201.247009277344,94.8591537475586,0.8819425702095028,14967,0.780671119689941
10891,406.57101440429705,159.86882019043,87.57321166992192,0.836621344089508,11103,0.675955832004547
14106,487.252014160156,209.569381713867,86.5551986694336,0.9107244610786441,14348,0.542705476284027
10586,423.746002197266,181.40466308593798,75.1512069702148,0.9101522564888,10760,0.7885288596153259
13142,464.651000976563,194.74499511718798,86.5872955322266,0.895719885826111,13406,0.6613325476646421
13651,502.079986572266,222.07356262207,79.33726501464841,0.934006214141846,14034,0.7926489114761349
12073,439.799011230469,177.386505126953,87.6316986083984,0.8694530725479129,12337,0.684177696704865
11303,423.954986572266,173.836959838867,83.3764877319336,0.8774737715721129,11527,0.619682013988495
10911,424.557006835938,173.753753662109,81.3233871459961,0.883708238601685,11135,0.649464309215546
13130,463.278015136719,184.31396484375,91.9347381591797,0.86672043800354,13485,0.710382521152496
11087,432.382995605469,177.498977661133,80.5441970825195,0.8911174535751339,11380,0.5946366190910339
10819,413.256988525391,165.161392211914,84.57161712646491,0.8589529991149899,11091,0.609521150588989
11227,427.81100463867205,179.55543518066398,80.320182800293,0.8943699598312379,11430,0.5927040576934809
14466,497.839996337891,204.40954589843702,91.21478271484371,0.8949156403541569,14885,0.656500995159149
14908,499.468994140625,209.119476318359,92.06287384033199,0.8978798985481259,15324,0.763338446617126
9858,388.6669921875,155.12448120117202,81.84178161621091,0.84950053691864,10101,0.656543433666229
12277,450.325988769531,190.741775512695,82.859992980957,0.900715589523315,12482,0.7634000778198241
10727,406.453002929688,168.963714599609,81.32386779785159,0.8765506148338321,10868,0.7977837324142459
10983,417.70999145507795,171.84034729003898,82.69300842285159,0.8765998482704159,11229,0.7748148441314701
17263,520.302978515625,215.00440979003898,103.367218017578,0.876847922801971,17565,0.6618741154670721
13078,452.99099731445295,183.978973388672,91.6900100708008,0.8669632077217099,13385,0.732743144035339
12861,471.920989990234,193.250915527344,86.45822143554692,0.894339740276337,13330,0.633421957492828
10683,408.28201293945295,170.345169067383,80.4470596313477,0.881459772586823,10845,0.6883376240730289
12347,438.805999755859,181.892684936523,86.8776626586914,0.8785603046417241,12529,0.80657172203064
15700,505.30300903320295,209.988418579102,96.19488525390629,0.88890266418457,16040,0.590070307254791
13135,459.256011962891,189.780624389648,89.0508346557617,0.883075773715973,13353,0.580065369606018
12950,468.570007324219,196.616790771484,84.8003158569336,0.90220981836319,13584,0.7618095278739929
11917,437.30398559570295,179.576477050781,85.6493148803711,0.8789294958114621,12192,0.639358341693878
13803,492.02099609375,207.049942016602,87.1841049194336,0.907024621963501,14174,0.5691489577293399
12563,457.36300659179705,183.511428833008,88.70046997070308,0.875426530838013,12877,0.593490183353424
9487,394.27999877929705,165.935745239258,73.3300399780273,0.897055327892303,9659,0.7229843139648441
10871,414.674011230469,165.746139526367,85.6284942626953,0.856212139129639,11224,0.7661029100418091
10297,426.221984863281,180.04319763183602,73.6987991333008,0.9123821258544921,10621,0.564528524875641
13241,466.989990234375,193.544219970703,88.058349609375,0.8905026912689209,13577,0.5776546597480771
14641,505.002014160156,211.583648681641,90.0334320068359,0.9049482345581059,15034,0.629557967185974
12573,471.64498901367205,199.336990356445,81.58099365234371,0.9124170541763309,12979,0.534566342830658
11626,420.789001464844,168.469711303711,89.0751953125,0.8487893342971801,11857,0.636343717575073
10691,407.087005615234,163.291748046875,84.5892028808594,0.855365514755249,10921,0.612103521823883
11493,447.153991699219,185.531112670898,79.75233459472659,0.902895748615265,11801,0.570089280605316
11774,447.933013916016,186.017929077148,81.6740036010742,0.898455202579498,12103,0.5600266456604001
16734,531.507019042969,220.69548034668,97.8393325805664,0.8963620662689209,17242,0.6571114659309389
11625,437.359985351563,186.708145141602,79.7237777709961,0.904253125190735,11830,0.721870362758637
12661,436.921997070313,174.83229064941398,93.07769775390629,0.8465037941932679,12898,0.701984941959381
10369,402.983001708984,159.287033081055,84.890510559082,0.8461527228355409,10723,0.637543022632599
11191,426.138000488281,177.49659729003898,81.3075485229492,0.888911247253418,11456,0.643160939216614
11387,434.79299926757795,182.10693359375,80.4681854248047,0.89707750082016,11612,0.564719319343567
15813,495.268005371094,203.794677734375,99.6876907348633,0.872195482254028,16095,0.735248982906342
9762,397.24899291992205,161.866302490234,78.2955017089844,0.8752312064170841,10126,0.7486196160316471
11764,430.183990478516,171.966735839844,88.3549041748047,0.857915580272675,12010,0.626911818981171
12482,448.539001464844,185.090042114258,87.2516098022461,0.881919026374817,12744,0.592687547206879
15603,511.743988037109,211.104202270508,95.4399871826172,0.8919677734375,16021,0.5805119276046751
13333,472.38400268554705,200.938568115234,85.1728057861328,0.905720770359039,13585,0.680255115032196
9236,394.341003417969,160.928894042969,74.2496795654297,0.8872016668319699,9465,0.577394366264343
14321,494.34500122070295,211.668991088867,86.8254165649414,0.9119981527328491,14583,0.5612776875495911
15135,506.434997558594,208.72265625,93.81930541992192,0.893284022808075,15656,0.5745141506195071
14530,487.096984863281,201.806228637695,93.05895233154301,0.8873324990272521,14926,0.687127590179443
12267,454.024993896484,190.67359924316398,83.0182876586914,0.900239646434784,12673,0.6516680717468261
11166,419.433013916016,171.46438598632798,84.3246612548828,0.870713174343109,11437,0.604351580142975
11115,424.73001098632795,177.78541564941398,80.5449447631836,0.8914872407913209,11318,0.734633207321167
12220,465.68600463867205,200.174163818359,79.0418472290039,0.9187389612197879,12588,0.574383080005646
12147,436.070007324219,177.550216674805,88.56140899658199,0.8667191863060001,12421,0.6870474815368649
9669,388.606994628906,151.438461303711,83.5909042358398,0.8338577747344971,10012,0.733889937400818
13002,448.114990234375,182.627868652344,91.4712142944336,0.865527629852295,13200,0.605814933776856
12989,450.23800659179705,182.643600463867,91.9909286499023,0.8638998866081241,13259,0.6380292773246771
13002,472.473999023438,198.07727050781298,85.7991714477539,0.9013170003890991,13432,0.6947368383407589
13860,483.971008300781,207.789199829102,85.96106719970699,0.9104161858558659,14047,0.648148119449616
12175,431.72799682617205,178.55744934082,87.7936782836914,0.870774209499359,12345,0.800197184085846
11919,434.263000488281,175.564178466797,87.8467330932617,0.865812718868256,12152,0.609636306762695
17404,521.864990234375,211.063018798828,106.337821960449,0.863808512687683,17739,0.6846577525138859
12723,465.941986083984,197.75231933593798,83.9029998779297,0.9055295586586,12974,0.683150768280029
11366,423.114990234375,171.906646728516,85.5792999267578,0.8672779202461239,11599,0.611404001712799
13469,475.087005615234,203.24781799316398,84.86798095703129,0.908649742603302,13739,0.7277786731719971
10828,415.851013183594,167.35627746582,83.5903854370117,0.8663279414176941,11225,0.6537068486213679
11721,442.350006103516,186.252334594727,81.2592239379883,0.8998082280159,11950,0.5777876377105711
14482,486.162994384766,201.814529418945,92.5498809814453,0.8886485695838929,14825,0.642559230327606
14686,490.406005859375,203.033798217773,93.8280410766602,0.8868121504783629,15065,0.614682734012604
11525,432.299011230469,177.116104125977,83.65916442871091,0.881416022777557,11794,0.64497172832489
11759,429.338012695313,169.328918457031,89.8024520874023,0.8477830290794369,12011,0.670486927032471
11052,418.950012207031,170.466445922852,83.5933151245117,0.8715087771415709,11338,0.7019817233085629
13410,464.776000976562,186.428985595703,93.2944564819336,0.8657776117324829,13894,0.716690719127655
11180,415.410003662109,169.463714599609,85.4535217285156,0.863552749156952,11359,0.7788227200508121
